row_id,date,continent_code,country_name,country_code,state_province,population,city_town,distance,latitude,longitude,hazard_type,landslide_type,landslide_size,trigger
2174,2010-07-30,NA,Costa Rica,CR,Alajuela,14448,Desamparados,4.24199,9.9271,-84.4568,Landslide,Landslide,medium,Rain
2175,2010-07-30,SA,Colombia,CO,Magdalena,88311,Ciénaga,51.84125,11.0029,-73.7733,Landslide,Mudslide,medium,Downpour
2179,2010-07-31,NA,United States,US,Colorado,6427,Carbondale,23.83031,39.1883,-107.2341,Landslide,Mudslide,medium,Rain
2265,2010-08-18,NA,United States,US,Tennessee,1497,Banner Hill,1.77572,36.1364,-82.443,Landslide,Complex,medium,Downpour
2269,2010-08-19,NA,United States,US,Utah,42274,Draper,3.22031,40.5093,-111.8316,Landslide,Complex,medium,Downpour
2270,2010-08-19,NA,United States,US,Colorado,6427,Carbondale,24.1344,39.191,-107.2774,Landslide,Mudslide,medium,Downpour
2271,2010-08-19,NA,United States,US,Colorado,6427,Carbondale,22.55763,39.1994,-107.2271,Landslide,Mudslide,medium,Downpour
2272,2010-08-19,NA,United States,US,Colorado,6427,Carbondale,23.56048,39.1905,-107.2301,Landslide,Mudslide,medium,Downpour
2273,2010-08-19,NA,United States,US,Colorado,6427,Carbondale,21.37674,39.2105,-107.2343,Landslide,Mudslide,medium,Downpour
2274,2010-08-19,NA,United States,US,Colorado,2826,Snowmass Village,4.60739,39.2089,-106.9909,Landslide,Mudslide,small,Downpour
2275,2010-08-19,NA,United States,US,Colorado,2826,Snowmass Village,3.844,39.2143,-106.9823,Landslide,Mudslide,small,Downpour
2276,2010-08-19,NA,United States,US,Colorado,6427,Carbondale,4.51715,39.4346,-107.2429,Landslide,Mudslide,small,Downpour
2277,2010-08-19,NA,United States,US,Colorado,9614,Glenwood Springs,3.60875,39.5808,-107.3401,Landslide,Mudslide,medium,Downpour
2278,2010-08-19,NA,United States,US,Utah,5046,Moab,38.50248,38.647,-109.9818,Landslide,Landslide,medium,Downpour
2289,2010-08-20,NA,Nicaragua,NI,Managua,16469,El Crucero,5.84054,12.042,-86.2998,Landslide,Mudslide,medium,Downpour
2300,2010-08-21,NA,Trinidad and Tobago,TT,City of San Fernando,55419,San Fernando,0.92162,10.2753,-61.4689,Landslide,Landslide,medium,Downpour
2321,2010-08-24,NA,Mexico,MX,Oaxaca,1099,Santiago Choapam,16.16369,17.2568,-96.0289,Landslide,Mudslide,medium,Tropical cyclone
2322,2010-08-24,NA,Mexico,MX,Oaxaca,1701,Santa María la Asunción,0.6355,18.106,-96.8133,Landslide,Mudslide,medium,Tropical cyclone
2330,2010-08-25,NA,Nicaragua,NI,Jinotega,2367,San José de Bocay,1.36745,13.5317,-85.5325,Landslide,Landslide,medium,Downpour
2331,2010-08-25,SA,Colombia,CO,Santander,18739,Málaga ,2.99929,6.7254,-72.726,Landslide,Landslide,medium,Downpour
2333,2010-08-25,NA,United States,US,California,51367,Yucaipa,11.06641,34.0935,-116.9472,Landslide,Mudslide,small,Downpour
2348,2010-08-28,NA,Guatemala,GT,Guatemala,473080,Mixco,2.10418,14.6257,-90.5885,Landslide,Landslide,medium,Downpour
2349,2010-08-28,NA,Guatemala,GT,Guatemala,473080,Mixco,3.64749,14.665,-90.6158,Landslide,Landslide,medium,Downpour
2350,2010-08-28,NA,Guatemala,GT,Guatemala,67994,Santa Catarina Pinula,2.81128,14.5624,-90.5205,Landslide,Landslide,medium,Downpour
2351,2010-08-28,NA,Guatemala,GT,Chiquimula,1623,San Juan Ermita,6.15103,14.7161,-89.4096,Landslide,Landslide,medium,Downpour
2352,2010-08-28,NA,Guatemala,GT,Huehuetenango,2121,Malacatancito,0.0328,15.2164,-91.5168,Landslide,Landslide,medium,Downpour
2353,2010-08-28,NA,Guatemala,GT,Sololá,2605,San Andrés Semetabaj,0.00359,14.7598,-91.1287,Landslide,Landslide,medium,Downpour
2354,2010-08-28,NA,Guatemala,GT,Alta Verapaz,5633,Senahú,2.30104,15.4168,-89.8207,Landslide,Mudslide,medium,Downpour
2356,2010-08-28,SA,Colombia,CO,Santander,18739,Málaga ,2.99929,6.7254,-72.726,Landslide,Landslide,medium,Downpour
2358,2010-08-29,NA,Honduras,HN,Francisco Morazán ,2288,Santa Lucía,4.75791,14.1015,-87.1607,Landslide,Rockfall,medium,Downpour
2418,2010-09-13,NA,Jamaica,JM,Portland,1119,Moore Town,0.59599,18.0723,-76.4254,Landslide,Landslide,medium,Downpour
2438,2010-09-17,NA,Mexico,MX,Veracruz-Llave,1324,El Hatito,8.28739,19.2818,-96.3149,Landslide,Landslide,medium,Tropical cyclone
2449,2010-09-19,NA,Trinidad and Tobago,TT,Couva-Tabaquite-Talparo,3314,Tabaquite,6.91642,10.4476,-61.3169,Landslide,Landslide,medium,Downpour
2451,2010-09-19,NA,United States,US,Virginia,11285,Madison Heights,1.20498,37.4204,-79.12,Landslide,Mudslide,small,Downpour
2473,2010-09-20,SA,Venezuela,VE,Vargas,52564,Maiquetía,6.65506,10.5363,-66.9492,Landslide,Landslide,medium,Downpour
2474,2010-09-20,NA,Mexico,MX,México,9267,Villa Guerrero,1.06048,18.9642,-99.6511,Landslide,Landslide,large,Downpour
2487,2010-09-22,NA,United States,US,Arizona,1424,Tonto Basin,1.86032,33.8468,-111.2858,Landslide,Complex,medium,Downpour
2490,2010-09-23,NA,Canada,CA,Quebec,17016,Saint-Lazare,3.16544,45.3717,-74.1359,Landslide,Landslide,medium,Downpour
2491,2010-09-23,NA,United States,US,Wisconsin,6448,Lake Hallie,2.43595,44.8545,-91.4334,Landslide,Mudslide,small,Downpour
2503,2010-09-26,NA,El Salvador,SV,Ahuachapán,5055,Tacuba,5.29901,13.8601,-89.9044,Landslide,Landslide,medium,Tropical cyclone
2507,2010-09-27,SA,Colombia,CO,Risaralda,6940,Apía,8.18229,5.1749,-75.9712,Landslide,Landslide,medium,Downpour
2508,2010-09-27,SA,Colombia,CO,Antioquia,1464,Giraldo,2.55282,6.706,-75.9917,Landslide,Landslide,large,Downpour
2511,2010-09-28,NA,Jamaica,JM,Portland,1119,Moore Town,7.81269,18.0083,-76.4394,Landslide,Landslide,medium,Downpour
2514,2010-09-28,NA,Mexico,MX,Oaxaca,1813,Santo Domingo Tepuxtepec,15.74984,17.0977,-96.0625,Landslide,Mudslide,medium,Tropical cyclone
2515,2010-09-28,NA,United States,US,Pennsylvania,3403,Mount Oliver,2.03608,40.4191,-79.9647,Landslide,Complex,small,Downpour
2516,2010-09-29,NA,Costa Rica,CR,Alajuela,3624,San Rafael,1.47396,10.0757,-84.4793,Landslide,Mudslide,medium,Downpour
2517,2010-09-29,NA,Jamaica,JM,Saint Mary,2046,Richmond,1.24727,18.2544,-76.8865,Landslide,Landslide,medium,Downpour
2518,2010-09-29,NA,Jamaica,JM,Saint Andrew,8551,Stony Hill,10.84467,18.1686,-76.8226,Landslide,Landslide,medium,Tropical cyclone
2519,2010-09-29,NA,Jamaica,JM,Saint Catherine,12873,Bog Walk,5.8653,18.0677,-77.0476,Landslide,Landslide,medium,Tropical cyclone
2520,2010-09-29,NA,Mexico,MX,Chiapas,3947,Amatán,0.31118,17.3738,-92.8213,Landslide,Mudslide,large,Tropical cyclone
2521,2010-09-29,NA,Mexico,MX,Chiapas,1088,Chihuahua,8.46579,16.0203,-91.8946,Landslide,Complex,medium,Tropical cyclone
2522,2010-09-29,NA,United States,US,Pennsylvania,1244,Heidelberg,1.22035,40.3911,-80.0766,Landslide,Complex,small,Rain
2523,2010-09-30,NA,Jamaica,JM,Saint Andrew,8551,Stony Hill,2.13878,18.0622,-76.7763,Landslide,Mudslide,medium,Tropical cyclone
2524,2010-09-30,NA,Mexico,MX,Oaxaca,1096,Tanetze de Zaragoza,24.67589,17.1833,-96.1833,Landslide,Mudslide,medium,Tropical cyclone
2525,2010-09-30,NA,United States,US,New York,1053,McGraw,6.65468,42.5363,-76.0909,Landslide,Mudslide,small,Tropical cyclone
2598,2010-10-15,NA,Costa Rica,CR,Heredia,1355,Ángeles,14.81614,10.1067,-83.9753,Landslide,Rockfall,medium,Downpour
2604,2010-10-17,NA,Haiti,HT,Ouest,134190,Léogâne,7.67473,18.4674,-72.5738,Landslide,Complex,medium,Downpour
2605,2010-10-17,NA,Haiti,HT,Ouest,442156,Carrefour,2.63565,18.5202,-72.4111,Landslide,Mudslide,medium,Downpour
2611,2010-10-18,NA,Cuba,CU,Provincia de La Habana,132351,Cerro,0.89865,23.1098,-82.3691,Landslide,Complex,medium,Tropical cyclone
2642,2010-10-19,NA,United States,US,California,7715,Thousand Palms,7.04978,33.8575,-116.4518,Landslide,Mudslide,small,Downpour
2652,2010-10-25,NA,Honduras,HN,Colón,1441,Cusuna,36.37629,15.5227,-85.265,Landslide,Landslide,medium,Tropical cyclone
2656,2010-10-30,NA,Jamaica,JM,Saint Mary,2046,Richmond,8.74635,18.2084,-76.8169,Landslide,Landslide,medium,Unknown
2657,2010-10-30,NA,Saint Vincent and the Grenadines,VC,Charlotte,1680,Georgetown,6.56616,13.2548,-61.1805,Landslide,Landslide,medium,Tropical cyclone
2658,2010-10-30,NA,Saint Lucia,LC,Laborie,1131,Laborie,2.74715,13.7705,-60.969,Landslide,Landslide,medium,Tropical cyclone
2659,2010-10-31,NA,Saint Lucia,LC,Soufrière,2918,Soufrière,1.56516,13.8516,-61.0429,Landslide,Landslide,medium,Tropical cyclone
2660,2010-10-31,NA,Saint Lucia,LC,Soufrière,2918,Soufrière,1.24758,13.8491,-61.0656,Landslide,Landslide,medium,Tropical cyclone
2661,2010-10-31,NA,Saint Lucia,LC,Dennery,2870,Dennery,6.13309,13.921,-60.9402,Landslide,Landslide,medium,Tropical cyclone
2662,2010-10-31,NA,Saint Lucia,LC,Soufrière,2918,Soufrière,2.60663,13.8328,-61.0535,Landslide,Landslide,medium,Tropical cyclone
2663,2010-10-31,NA,Saint Lucia,LC,Soufrière,2918,Soufrière,0.96933,13.8487,-61.0613,Landslide,Landslide,medium,Tropical cyclone
2664,2010-10-31,NA,Trinidad and Tobago,TT,Sangre Grande,15968,Sangre Grande,33.51924,10.8334,-60.9436,Landslide,Landslide,medium,Tropical cyclone
2665,2010-10-31,NA,Trinidad and Tobago,TT,Eastern Tobago,0,Roxborough,8.44112,11.3143,-60.5417,Landslide,Landslide,medium,Tropical cyclone
2666,2010-10-31,NA,Trinidad and Tobago,TT,Eastern Tobago,0,Roxborough,3.3624,11.2288,-60.6054,Landslide,Landslide,medium,Tropical cyclone
2667,2010-10-31,NA,Trinidad and Tobago,TT,Tunapuna/Piarco,15067,Paradise,2.64003,10.666,-61.3832,Landslide,Landslide,medium,Tropical cyclone
2668,2010-10-31,NA,Trinidad and Tobago,TT,Eastern Tobago,0,Roxborough,0.91163,11.2505,-60.575,Landslide,Landslide,medium,Tropical cyclone
2669,2010-10-31,NA,Trinidad and Tobago,TT,Tobago,17000,Scarborough,4.68038,11.2246,-60.7428,Landslide,Landslide,medium,Downpour
2670,2010-10-31,NA,Trinidad and Tobago,TT,Tobago,17000,Scarborough,6.81393,11.2434,-60.7195,Landslide,Landslide,medium,Downpour
2720,2010-11-13,SA,Colombia,CO,Risaralda,10895,Quinchía,0.11421,5.3391,-75.7311,Landslide,Mudslide,medium,Downpour
2721,2010-11-13,SA,Colombia,CO,Antioquia,1999979,Medellín,2.18776,6.2674,-75.5758,Landslide,Mudslide,medium,Downpour
2722,2010-11-13,SA,Colombia,CO,Sucre,36549,San Marcos,25.51411,8.5612,-74.9185,Landslide,Mudslide,medium,Downpour
2728,2010-11-16,SA,Colombia,CO,Cundinamarca,10175,La Calera,7.28959,4.7608,-74.0214,Landslide,Landslide,medium,Downpour
2734,2010-11-17,NA,United States,US,Pennsylvania,2763,Manchester,5.03527,40.0988,-76.7763,Landslide,Landslide,small,Downpour
2735,2010-11-18,NA,Jamaica,JM,Portland,2321,Manchioneal,0.71773,18.0445,-76.2781,Landslide,Landslide,medium,Downpour
2736,2010-11-20,SA,Colombia,CO,Caldas,6224,Marquetalia,17.48659,5.45,-75.0167,Landslide,Landslide,medium,Downpour
2737,2010-11-20,SA,Colombia,CO,Caldas,6224,Marquetalia,3.72195,5.3298,-75.0495,Landslide,Landslide,medium,Downpour
2738,2010-11-20,SA,Colombia,CO,Caldas,1256,Marulanda,0.7283,5.2833,-75.2667,Landslide,Landslide,medium,Downpour
2739,2010-11-20,SA,Colombia,CO,Norte de Santander,2702,Arboledas,14.62503,7.6213,-72.9303,Landslide,Landslide,medium,Downpour
2740,2010-11-20,SA,Colombia,CO,Santander,3032,San Andrés,3.06383,6.8202,-72.8756,Landslide,Landslide,medium,Downpour
2741,2010-11-20,SA,Colombia,CO,Antioquia,4987,Cáceres,4.29197,7.6167,-75.3337,Landslide,Landslide,medium,Downpour
2742,2010-11-21,NA,Costa Rica,CR,Heredia,1355,Ángeles,19.54581,10.1433,-83.9529,Landslide,Landslide,medium,Downpour
2749,2010-11-25,SA,Venezuela,VE,Miranda,278890,Santa Teresa,8.45736,10.2452,-66.5867,Landslide,Mudslide,medium,Downpour
2753,2010-11-26,SA,Venezuela,VE,Distrito Federal,3000000,Caracas,2.95706,10.4913,-66.906,Landslide,Mudslide,medium,Downpour
2755,2010-11-27,NA,Trinidad and Tobago,TT,Diego Martin,8140,Petit Valley,3.33629,10.6963,-61.5636,Landslide,Landslide,medium,Downpour
2756,2010-11-27,NA,Trinidad and Tobago,TT,Diego Martin,8140,Petit Valley,3.08955,10.6949,-61.5611,Landslide,Landslide,medium,Downpour
2757,2010-11-27,NA,Trinidad and Tobago,TT,Diego Martin,8140,Petit Valley,4.66234,10.7335,-61.5592,Landslide,Landslide,medium,Downpour
2758,2010-11-27,NA,Trinidad and Tobago,TT,Diego Martin,8140,Petit Valley,4.50278,10.6895,-61.5731,Landslide,Landslide,medium,Downpour
2759,2010-11-27,NA,Trinidad and Tobago,TT,Diego Martin,8140,Petit Valley,6.58396,10.6915,-61.5929,Landslide,Landslide,medium,Downpour
2760,2010-11-27,NA,Trinidad and Tobago,TT,Diego Martin,8140,Petit Valley,1.83626,10.6834,-61.5335,Landslide,Landslide,medium,Downpour
2761,2010-11-27,SA,Venezuela,VE,Distrito Federal,0,Caricuao,7.90754,10.503,-66.9995,Landslide,Mudslide,medium,Downpour
2762,2010-11-27,SA,Venezuela,VE,Distrito Federal,0,Caricuao,5.6405,10.4267,-67.0342,Landslide,Landslide,medium,Downpour
2763,2010-11-27,SA,Venezuela,VE,Distrito Federal,0,Caricuao,5.74106,10.4669,-66.9431,Landslide,Landslide,medium,Downpour
2764,2010-11-27,SA,Venezuela,VE,Distrito Federal,3000000,Caracas,4.58994,10.4867,-66.9211,Landslide,Landslide,medium,Downpour
2765,2010-11-27,SA,Venezuela,VE,Miranda,244216,Baruta,2.69644,10.4447,-66.8545,Landslide,Landslide,medium,Downpour
2766,2010-11-27,SA,Venezuela,VE,Miranda,57591,El Hatillo,1.04263,10.4393,-66.815,Landslide,Landslide,medium,Downpour
2769,2010-11-29,SA,Venezuela,VE,Distrito Federal,3000000,Caracas,3.1406,10.5129,-66.893,Landslide,Landslide,medium,Downpour
2770,2010-11-29,SA,Venezuela,VE,Distrito Federal,3000000,Caracas,6.04235,10.5029,-66.9323,Landslide,Landslide,medium,Downpour
2771,2010-11-29,SA,Venezuela,VE,Miranda,191903,Guatire,15.84114,10.6144,-66.5806,Landslide,Mudslide,medium,Downpour
2772,2010-11-29,SA,Venezuela,VE,Distrito Federal,3000000,Caracas,3.87793,10.4891,-66.9146,Landslide,Landslide,medium,Downpour
2773,2010-11-29,SA,Venezuela,VE,Distrito Federal,3000000,Caracas,3.65044,10.4701,-66.9072,Landslide,Landslide,medium,Downpour
2774,2010-11-30,SA,Venezuela,VE,Distrito Federal,3000000,Caracas,8.11953,10.5139,-66.9486,Landslide,Landslide,medium,Downpour
2775,2010-11-30,NA,United States,US,New York,4946,Little Falls,2.73513,43.0274,-74.8851,Landslide,Mudslide,medium,Downpour
2868,2010-12-19,NA,United States,US,California,4862,Running Springs,7.63522,34.231,-117.0312,Landslide,Mudslide,medium,Downpour
2873,2010-12-20,NA,United States,US,Nevada,24085,Summerlin South,19.35795,36.0185,-115.5073,Landslide,Mudslide,small,Downpour
2874,2010-12-21,NA,United States,US,California,59518,Encinitas,4.45005,33.0744,-117.3092,Landslide,Rockfall,small,Downpour
2876,2010-12-21,NA,United States,US,California,10644,Muscoy,4.5152,34.1608,-117.2959,Landslide,Mudslide,small,Downpour
2880,2010-12-22,NA,United States,US,California,59518,Encinitas,3.31222,33.0648,-117.3049,Landslide,Landslide,small,Downpour
2881,2010-12-22,NA,United States,US,California,53104,Highland,1.85916,34.1358,-117.1906,Landslide,Complex,small,Downpour
2884,2010-12-22,NA,United States,US,California,44199,San Jacinto,2.92944,33.8071,-116.9435,Landslide,Landslide,small,Downpour
2885,2010-12-22,NA,United States,US,California,4862,Running Springs,6.40077,34.1813,-117.1709,Landslide,Landslide,small,Downpour
2887,2010-12-22,NA,United States,US,California,53104,Highland,1.95744,34.1407,-117.1935,Landslide,Mudslide,medium,Downpour
2890,2010-12-22,NA,United States,US,California,4862,Running Springs,3.35384,34.2174,-117.0747,Landslide,Rockfall,small,Downpour
2893,2010-12-22,NA,United States,US,California,105328,Carlsbad,5.86771,33.1466,-117.2892,Landslide,Mudslide,small,Downpour
2895,2010-12-22,NA,United States,US,California,23261,Loma Linda,3.23578,34.0775,-117.2599,Landslide,Mudslide,small,Downpour
2896,2010-12-22,NA,United States,US,California,42808,La Jolla,2.01316,32.8471,-117.2527,Landslide,Mudslide,small,Downpour
2897,2010-12-22,NA,United States,US,California,42808,La Jolla,2.24058,32.8296,-117.2626,Landslide,Mudslide,small,Downpour
2898,2010-12-22,NA,United States,US,California,23261,Loma Linda,0.87634,34.0424,-117.2674,Landslide,Mudslide,medium,Downpour
2899,2010-12-23,SA,Colombia,CO,Nariño,6522,San Pablo,4.95353,1.68,-76.97,Landslide,Landslide,large,Downpour
2907,2010-12-28,NA,United States,US,California,57065,La Mesa,6.02579,32.7708,-117.0873,Landslide,Mudslide,small,Downpour
2910,2010-12-28,NA,United States,US,California,193365,Moreno Valley,9.07891,33.9385,-117.1324,Landslide,Landslide,small,Downpour
3015,2011-01-16,NA,United States,US,Idaho,485,Idaho City,34.46887,44.0967,-116.0504,Landslide,Mudslide,medium,Downpour
3018,2011-01-16,NA,United States,US,Idaho,145987,Boise,14.32586,43.6361,-116.0287,Landslide,Mudslide,medium,Downpour
3021,2011-01-16,NA,United States,US,Idaho,145987,Boise,14.99911,43.6626,-116.0303,Landslide,Mudslide,medium,Downpour
3043,2011-01-18,NA,United States,US,Idaho,485,Idaho City,38.27504,44.1126,-116.1043,Landslide,Complex,medium,Freeze thaw
3076,2011-01-30,NA,United States,US,West Virginia,1554,Chesapeake,6.15192,38.1721,-81.5627,Landslide,Mudslide,medium,Downpour
3119,2011-02-14,SA,Ecuador,EC,Pichincha,25742,Machachi,25.82923,-0.6273,-78.3664,Landslide,Mudslide,medium,Downpour
3120,2011-02-14,SA,Ecuador,EC,Cotopaxi,3778,Saquisilí,30.81169,-0.6549,-78.874,Landslide,Mudslide,medium,Downpour
3130,2011-02-16,NA,Jamaica,JM,Saint Mary,2046,Richmond,3.7758,18.2724,-76.9104,Landslide,Landslide,medium,Downpour
3131,2011-02-16,NA,Jamaica,JM,Portland,2757,Buff Bay,7.52317,18.1689,-76.6852,Landslide,Landslide,medium,Downpour
3135,2011-02-18,NA,United States,US,California,1423,Descanso,9.82301,32.9112,-116.5369,Landslide,Complex,medium,Downpour
3210,2011-03-13,NA,United States,US,Ohio,1482,Brilliant,4.85999,40.2324,-80.6646,Landslide,Landslide,medium,Downpour
3227,2011-03-15,NA,United States,US,Alabama,12548,Jacksonville,1.79927,33.7975,-85.762,Landslide,Landslide,small,Downpour
3231,2011-03-15,NA,United States,US,Pennsylvania,1171,Bradford Woods,4.62567,40.6357,-80.0271,Landslide,Landslide,medium,Downpour
3243,2011-03-16,NA,United States,US,Ohio,1592,Powhatan Point,1.01208,39.8541,-80.8243,Landslide,Landslide,medium,Downpour
3244,2011-03-16,NA,United States,US,Ohio,3541,Wellsville,3.09494,40.5812,-80.672,Landslide,Mudslide,medium,Downpour
3248,2011-03-18,NA,United States,US,New York,1009,Hadley,6.60211,43.3197,-73.9295,Landslide,Mudslide,medium,Rain
3255,2011-03-20,SA,Colombia,CO,Caldas,35302,Villamaría,2.36822,5.0255,-75.5236,Landslide,Landslide,medium,Downpour
3262,2011-03-21,NA,United States,US,Utah,7775,Summit Park,5.09388,40.7388,-111.6712,Landslide,Mudslide,small,Downpour
3300,2011-03-26,SA,Colombia,CO,Norte de Santander,721398,Cúcuta,3.6052,7.9467,-72.4908,Landslide,Mudslide,medium,Downpour
3303,2011-03-26,NA,United States,US,California,9277,Valley Center,5.13929,33.1817,-117.0005,Landslide,Landslide,medium,Downpour
3311,2011-03-28,SA,Colombia,CO,Caldas,357814,Manizales,1.7085,5.0569,-75.5271,Landslide,Landslide,medium,Rain
3359,2011-04-13,SA,Colombia,CO,Caldas,357814,Manizales,1.07765,5.0657,-75.5082,Landslide,Landslide,small,Downpour
3360,2011-04-13,SA,Colombia,CO,Caldas,35302,Villamaría,15.82404,5.0343,-75.3723,Landslide,Landslide,large,Downpour
3361,2011-04-13,NA,United States,US,Pennsylvania,305704,Pittsburgh,1.29731,40.432,-80.0062,Landslide,Complex,small,Continuous rain
3362,2011-04-13,SA,Colombia,CO,Antioquia,10191,Santa Rosa de Osos,18.91189,6.468,-74.9411,Landslide,Landslide,medium,Downpour
3363,2011-04-14,NA,United States,US,Pennsylvania,1929,West Homestead,1.91993,40.3782,-79.9213,Landslide,Mudslide,medium,Downpour
3364,2011-04-14,NA,United States,US,Pennsylvania,1171,Bradford Woods,2.06885,40.6525,-80.0671,Landslide,Landslide,medium,Downpour
3365,2011-04-15,SA,Colombia,CO,Santander,1227,Florián,0.44753,5.8044,-73.9743,Landslide,Mudslide,large,Downpour
3367,2011-04-16,SA,Colombia,CO,Cundinamarca,1577,San Antonio del Tequendama,6.08628,4.6502,-74.399,Landslide,Landslide,medium,Downpour
3368,2011-04-16,NA,United States,US,New Jersey,50005,Hoboken,0.84845,40.7443,-74.0424,Landslide,Mudslide,small,Downpour
3369,2011-04-16,NA,United States,US,Ohio,1372,Tiltonsville,3.77028,40.1909,-80.6687,Landslide,Mudslide,small,Downpour
3370,2011-04-16,NA,United States,US,West Virginia,823,Elizabeth,15.03444,39.0315,-81.5639,Landslide,Mudslide,small,Downpour
3371,2011-04-16,NA,United States,US,Ohio,1482,Brilliant,1.76001,40.2498,-80.6329,Landslide,Mudslide,medium,Downpour
3372,2011-04-16,NA,United States,US,Pennsylvania,9299,Bala Cynwyd,3.74706,39.982,-75.2055,Landslide,Mudslide,medium,Downpour
3379,2011-04-17,NA,United States,US,Maryland,6170,Thurmont,3.50924,39.6526,-77.4274,Landslide,Mudslide,medium,Downpour
3386,2011-04-21,NA,United States,US,Kentucky,24757,Independence,2.19418,38.9566,-84.5256,Landslide,Landslide,small,Downpour
3387,2011-04-21,NA,United States,US,Kentucky,5912,Cold Spring,1.22389,39.0189,-84.4536,Landslide,Landslide,small,Downpour
3388,2011-04-21,NA,United States,US,Kentucky,3925,Williamstown,12.53751,38.5293,-84.599,Landslide,Landslide,small,Downpour
3389,2011-04-21,NA,United States,US,Kentucky,7489,Villa Hills,2.03469,39.0639,-84.6165,Landslide,Mudslide,medium,Downpour
3390,2011-04-21,NA,United States,US,Ohio,5259,Delhi Hills,3.45556,39.0744,-84.6449,Landslide,Landslide,medium,Downpour
3391,2011-04-21,NA,United States,US,Kentucky,3035,Wilder,1.24385,39.0456,-84.4833,Landslide,Landslide,medium,Downpour
3392,2011-04-21,NA,United States,US,Kentucky,8477,Alexandria,4.61879,38.9939,-84.358,Landslide,Landslide,medium,Downpour
3393,2011-04-22,SA,Colombia,CO,Antioquia,49169,Municipio de Copacabana,7.98838,6.3704,-75.4408,Landslide,Landslide,medium,Downpour
3398,2011-04-23,SA,Colombia,CO,Antioquia,8603,Frontino,5.0696,6.7425,-76.1551,Landslide,Landslide,medium,Rain
3403,2011-04-24,SA,Ecuador,EC,Morona-Santiago,23687,Macas,46.77007,-2.0398,-78.4359,Landslide,Landslide,medium,Downpour
3404,2011-04-24,NA,United States,US,West Virginia,4028,Sissonville,3.90856,38.5212,-81.6749,Landslide,Mudslide,small,Downpour
3405,2011-04-24,NA,United States,US,Ohio,3149,West Portsmouth,6.43139,38.71,-83.0697,Landslide,Mudslide,medium,Downpour
3406,2011-04-24,NA,United States,US,Ohio,4582,Waverly,12.99718,39.1653,-82.8435,Landslide,Mudslide,medium,Downpour
3408,2011-04-25,NA,United States,US,Missouri,4426,Hollister,8.78605,36.5989,-93.3097,Landslide,Mudslide,small,Downpour
3409,2011-04-25,NA,United States,US,Ohio,3234,Cleves,4.50908,39.1369,-84.7904,Landslide,Landslide,small,Downpour
3410,2011-04-25,NA,United States,US,Kentucky,4407,Ludlow,1.26285,39.0978,-84.5604,Landslide,Landslide,small,Downpour
3411,2011-04-25,NA,United States,US,Kentucky,5955,Bellevue,1.42927,39.1075,-84.4953,Landslide,Landslide,small,Downpour
3412,2011-04-25,NA,United States,US,Kentucky,2554,Eddyville,7.88518,37.0379,-88.0267,Landslide,Landslide,small,Downpour
3413,2011-04-25,NA,United States,US,Ohio,296943,Cincinnati,2.59168,39.1647,-84.4271,Landslide,Landslide,small,Downpour
3414,2011-04-25,NA,United States,US,Kentucky,15273,Newport,1.73096,39.1065,-84.501,Landslide,Landslide,small,Downpour
3415,2011-04-25,NA,United States,US,Ohio,296943,Cincinnati,2.68376,39.1645,-84.426,Landslide,Mudslide,small,Downpour
3416,2011-04-25,NA,United States,US,Ohio,1239,Wolfhurst,7.12905,40.127,-80.8202,Landslide,Landslide,small,Downpour
3417,2011-04-25,NA,United States,US,Arkansas,1084,Midway,6.74198,36.4461,-92.4623,Landslide,Landslide,small,Downpour
3418,2011-04-25,NA,United States,US,Ohio,2782,Dry Ridge,2.924,39.2515,-84.6515,Landslide,Landslide,medium,Downpour
3419,2011-04-25,NA,United States,US,West Virginia,1302,Barrackville,1.6033,39.4896,-80.1708,Landslide,Mudslide,medium,Downpour
3427,2011-04-26,NA,United States,US,Ohio,4801,Amelia,4.45788,39.0188,-84.2677,Landslide,Landslide,small,Downpour
3428,2011-04-26,NA,United States,US,Tennessee,5417,Bolivar,9.34376,35.1802,-88.9436,Landslide,Landslide,small,Downpour
3434,2011-04-27,NA,United States,US,Tennessee,14538,Dickson,8.14549,36.0562,-87.4745,Landslide,Landslide,small,Downpour
3435,2011-04-27,NA,United States,US,Kentucky,4407,Ludlow,2.0883,39.1098,-84.5571,Landslide,Mudslide,small,Downpour
3436,2011-04-27,NA,United States,US,Tennessee,1750,McEwen,12.81745,36.1638,-87.5085,Landslide,Landslide,small,Downpour
3438,2011-04-28,NA,United States,US,Kentucky,2764,Dawson Springs,8.74503,37.1552,-87.7898,Landslide,Landslide,medium,Downpour
3440,2011-04-29,NA,United States,US,Kentucky,1745,Harlan,15.7657,36.8755,-83.1497,Landslide,Mudslide,medium,Continuous rain
3441,2011-04-30,NA,United States,US,Missouri,2184,Willow Springs,13.48426,36.9118,-92.0833,Landslide,Landslide,medium,Downpour
3493,2011-05-13,NA,United States,US,Pennsylvania,3450,Masontown,5.82547,39.8842,-79.8521,Landslide,Mudslide,small,Downpour
3494,2011-05-13,NA,United States,US,Pennsylvania,13663,Washington,18.14779,40.0205,-80.3194,Landslide,Mudslide,small,Downpour
3495,2011-05-13,NA,United States,US,Pennsylvania,7635,Maple Glen,1.49457,40.0118,-79.9935,Landslide,Landslide,medium,Continuous rain
